Hour,Date/hour start,Solar electricity generation (kWh),Electricity usage (kWh),excess_solar_generation_kwh,battery_charge_kwh
19,2020-04-29 19:00,0.048,3.9072,0.0,12.5
20,2020-04-29 20:00,0.009,4.1646,0.0,12.5
21,2020-04-29 21:00,0.009,2.22,0.0,12.5
22,2020-04-29 22:00,0.012,26.394,0.0,12.5
23,2020-04-29 23:00,0.0,1.689831,0.0,12.5
0,2020-04-30 00:00,0.0,1.5598439999999998,0.0,12.5
1,2020-04-30 01:00,0.0,0.1419857999999999,0.0,12.5
2,2020-04-30 02:00,0.0,0.1419857999999999,0.0,12.5
3,2020-04-30 03:00,0.0,0.4499999999999999,0.0,12.5
4,2020-04-30 04:00,0.009,0.2159999999999999,0.0,12.5
5,2020-04-30 05:00,0.006,0.2309999999999999,0.0,12.5
6,2020-04-30 06:00,0.336,2.436,0.0,12.5
7,2020-04-30 07:00,0.6900000000000001,0.756,0.0,12.5
8,2020-04-30 08:00,0.783,0.357,0.42600000000000005,12.5
9,2020-04-30 09:00,0.8759999999999999,0.339,0.5369999999999999,12.5
10,2020-04-30 10:00,0.951,0.237,0.714,12.5
11,2020-04-30 11:00,0.855,0.4499999999999999,0.4050000000000001,12.5
12,2020-04-30 12:00,0.633,0.534,0.09899999999999998,12.5
13,2020-04-30 13:00,0.765,0.48,0.28500000000000003,12.5
14,2020-04-30 14:00,0.714,0.237,0.477,12.5
15,2020-04-30 15:00,0.714,0.261,0.45299999999999996,12.5
16,2020-04-30 16:00,0.285,0.249,0.035999999999999976,12.5
17,2020-04-30 17:00,0.51,2.076,0.0,12.5
18,2020-04-30 18:00,0.267,5.5704,0.0,12.5
19,2020-04-30 19:00,0.0539999999999999,7.009200000000001,0.0,12.5
20,2020-04-30 20:00,0.015,6.204,0.0,12.5
21,2020-04-30 21:00,0.0,3.285,0.0,12.5
22,2020-04-30 22:00,0.018,3.1020000000000003,0.0,12.5
23,2020-04-30 23:00,0.0,1.9438056,0.0,12.5
0,2020-05-01 00:00,0.0,0.1559844,0.0,12.5
1,2020-05-01 01:00,0.0,0.3159684,0.0,12.5
2,2020-05-01 02:00,0.0,0.1459854,0.0,12.5
3,2020-05-01 03:00,0.0,0.21,0.0,12.5
4,2020-05-01 04:00,0.006,0.2279999999999999,0.0,12.5
5,2020-05-01 05:00,0.2339999999999999,0.63,0.0,12.5
6,2020-05-01 06:00,0.8579999999999999,1.125,0.0,12.5
7,2020-05-01 07:00,4.266,0.8340000000000001,3.432,12.5
8,2020-05-01 08:00,6.033,0.396,5.6370000000000005,12.5
9,2020-05-01 09:00,7.661999999999999,0.18,7.481999999999999,12.5
10,2020-05-01 10:00,8.31,0.0,8.31,12.5
11,2020-05-01 11:00,9.138,0.0,9.138,12.5
12,2020-05-01 12:00,9.048,0.006,9.042,12.5
13,2020-05-01 13:00,8.118,0.1139999999999999,8.004,12.5
14,2020-05-01 14:00,6.555,0.015,6.54,12.5
15,2020-05-01 15:00,4.533,0.042,4.4910000000000005,12.5
16,2020-05-01 16:00,1.608,0.21,1.3980000000000001,12.5
17,2020-05-01 17:00,0.5880000000000001,0.5189999999999999,0.06900000000000017,12.5
18,2020-05-01 18:00,0.345,9.6954,0.0,12.5
19,2020-05-01 19:00,0.0569999999999999,3.135,0.0,12.5
20,2020-05-01 20:00,0.012,2.5410000000000004,0.0,12.5
21,2020-05-01 21:00,0.024,1.512,0.0,12.5
22,2020-05-01 22:00,0.018,2.214,0.0,12.5
23,2020-05-01 23:00,0.0,0.8299169999999999,0.0,12.5
0,2020-05-02 00:00,0.0,0.1619837999999999,0.0,12.5
1,2020-05-02 01:00,0.0,0.3759624,0.0,12.5
2,2020-05-02 02:00,0.0,0.19998,0.0,12.5
3,2020-05-02 03:00,0.0,0.318,0.0,12.5
4,2020-05-02 04:00,0.009,0.342,0.0,12.5
5,2020-05-02 05:00,0.2219999999999999,0.624,0.0,12.5
6,2020-05-02 06:00,0.4529999999999999,0.618,0.0,12.5
7,2020-05-02 07:00,2.208,0.648,1.56,12.5
8,2020-05-02 08:00,2.394,0.804,1.59,12.5
9,2020-05-02 09:00,2.538,0.387,2.151,12.5
10,2020-05-02 10:00,1.311,0.2249999999999999,1.086,12.5
11,2020-05-02 11:00,0.8400000000000001,0.24,0.6000000000000001,12.5
12,2020-05-02 12:00,1.863,0.195,1.668,12.5
13,2020-05-02 13:00,0.771,0.516,0.255,12.5
14,2020-05-02 14:00,1.137,0.2159999999999999,0.9210000000000002,12.5
15,2020-05-02 15:00,2.277,0.201,2.076,12.5
16,2020-05-02 16:00,0.795,0.252,0.543,12.5
17,2020-05-02 17:00,0.717,0.2309999999999999,0.4860000000000001,12.5
18,2020-05-02 18:00,0.486,10.843800000000002,0.0,12.5
19,2020-05-02 19:00,0.123,6.765,0.0,12.5
20,2020-05-02 20:00,0.015,5.0886000000000005,0.0,12.5
21,2020-05-02 21:00,0.009,2.904,0.0,12.5
22,2020-05-02 22:00,0.003,1.812,0.0,12.5
23,2020-05-02 23:00,0.0,0.7519248000000001,0.0,12.5
0,2020-05-03 00:00,0.0,0.6219378,0.0,12.5
1,2020-05-03 01:00,0.0,0.2059793999999999,0.0,12.5
2,2020-05-03 02:00,0.0,0.219978,0.0,12.5
3,2020-05-03 03:00,0.0,0.579,0.0,12.5
4,2020-05-03 04:00,0.006,0.2159999999999999,0.0,12.5
5,2020-05-03 05:00,0.312,0.24,0.07200000000000001,12.5
6,2020-05-03 06:00,1.566,0.486,1.08,12.5
7,2020-05-03 07:00,2.7030000000000003,0.93,1.7730000000000001,12.5
8,2020-05-03 08:00,3.039,8.690999999999999,0.0,12.5
9,2020-05-03 09:00,6.693,0.0,6.693,12.5
10,2020-05-03 10:00,6.813,0.0,6.813,12.5
11,2020-05-03 11:00,9.288,0.1139999999999999,9.174,12.5
12,2020-05-03 12:00,9.417,0.174,9.243,12.5
13,2020-05-03 13:00,8.574,0.0,8.574,12.5
14,2020-05-03 14:00,1.986,0.5940000000000001,1.392,12.5
15,2020-05-03 15:00,4.962,0.237,4.725,12.5
16,2020-05-03 16:00,1.6830000000000005,0.198,1.4850000000000005,12.5
17,2020-05-03 17:00,0.7020000000000001,1.11,0.0,12.5
18,2020-05-03 18:00,0.201,1.4718000000000002,0.0,12.5
19,2020-05-03 19:00,0.087,0.7854,0.0,12.5
20,2020-05-03 20:00,0.006,1.8282000000000005,0.0,12.5
21,2020-05-03 21:00,0.003,0.729,0.0,12.5
22,2020-05-03 22:00,0.0,25.848,0.0,12.5
23,2020-05-03 23:00,0.0,0.8339165999999999,0.0,12.5
0,2020-05-04 00:00,0.0,0.2219778,0.0,12.5
1,2020-05-04 01:00,0.0,0.2079792,0.0,12.5
2,2020-05-04 02:00,0.0,0.2139786,0.0,12.5
3,2020-05-04 03:00,0.0,0.585,0.0,12.5
4,2020-05-04 04:00,0.009,0.24,0.0,12.5
5,2020-05-04 05:00,0.177,0.2309999999999999,0.0,12.5
6,2020-05-04 06:00,0.705,6.879,0.0,12.5
7,2020-05-04 07:00,1.65,1.803,0.0,12.5
8,2020-05-04 08:00,3.924,0.1079999999999999,3.816,12.5
9,2020-05-04 09:00,6.996,0.0,6.996,12.5
10,2020-05-04 10:00,7.896000000000001,0.0,7.896000000000001,12.5
11,2020-05-04 11:00,8.678999999999998,0.12,8.559,12.5
12,2020-05-04 12:00,8.493,0.0,8.493,12.5
13,2020-05-04 13:00,7.533,0.0,7.533,12.5
14,2020-05-04 14:00,6.39,0.051,6.3389999999999995,12.5
15,2020-05-04 15:00,4.377000000000001,0.267,4.11,12.5
16,2020-05-04 16:00,2.169,0.39,1.779,12.5
17,2020-05-04 17:00,0.597,5.472,0.0,12.5
18,2020-05-04 18:00,0.33,1.2012000000000005,0.0,12.5
19,2020-05-04 19:00,0.096,1.7886000000000002,0.0,12.5
20,2020-05-04 20:00,0.006,2.0922000000000005,0.0,12.5
21,2020-05-04 21:00,0.0,0.978,0.0,12.5
22,2020-05-04 22:00,0.0,1.122,0.0,12.5
23,2020-05-04 23:00,0.0,1.0499999999999998,0.0,12.5
0,2020-05-05 00:00,0.0,1.3318668,0.0,12.5
1,2020-05-05 01:00,0.0,1.0578942,0.0,12.5
2,2020-05-05 02:00,0.0,0.1459854,0.0,12.5
3,2020-05-05 03:00,0.0,0.2159999999999999,0.0,12.5
4,2020-05-05 04:00,0.018,0.252,0.0,12.5
5,2020-05-05 05:00,0.318,0.261,0.056999999999999995,12.5
6,2020-05-05 06:00,1.089,0.201,0.8879999999999999,12.5
7,2020-05-05 07:00,3.996,0.324,3.672,12.5
8,2020-05-05 08:00,5.667,2.271,3.396,12.5
9,2020-05-05 09:00,7.101,1.374,5.727,12.5
10,2020-05-05 10:00,7.833,0.4589999999999999,7.3740000000000006,12.5
11,2020-05-05 11:00,8.577,0.309,8.268,12.5
12,2020-05-05 12:00,8.508,0.39,8.117999999999999,12.5
13,2020-05-05 13:00,7.797000000000001,0.339,7.458,12.5
14,2020-05-05 14:00,6.351,0.357,5.994,12.5
15,2020-05-05 15:00,4.545,0.288,4.257,12.5
16,2020-05-05 16:00,2.088,0.303,1.7850000000000001,12.5
17,2020-05-05 17:00,0.507,1.128,0.0,12.5
18,2020-05-05 18:00,0.282,18.9816,0.0,12.5
19,2020-05-05 19:00,0.141,12.3816,0.0,12.5
20,2020-05-05 20:00,0.0269999999999999,19.7142,0.0,12.5
21,2020-05-05 21:00,0.003,1.446,0.0,12.5
22,2020-05-05 22:00,0.012,1.77,0.0,12.5
23,2020-05-05 23:00,0.0,0.8299169999999999,0.0,12.5
0,2020-05-06 00:00,0.0,1.0818918000000002,0.0,12.5
1,2020-05-06 01:00,0.0,1.1478852,0.0,12.5
2,2020-05-06 02:00,0.0,0.3779621999999999,0.0,12.5
3,2020-05-06 03:00,0.0,0.2189999999999999,0.0,12.5
4,2020-05-06 04:00,0.033,0.267,0.0,12.5
5,2020-05-06 05:00,0.345,0.249,0.09599999999999997,12.5
6,2020-05-06 06:00,0.936,11.745,0.0,12.5
7,2020-05-06 07:00,3.834,5.43,0.0,12.5
8,2020-05-06 08:00,5.583,1.041,4.542,12.5
9,2020-05-06 09:00,7.038,0.144,6.894,12.5
10,2020-05-06 10:00,7.794,0.015,7.779,12.5
11,2020-05-06 11:00,8.352,0.147,8.205,12.5
12,2020-05-06 12:00,8.451,0.0,8.451,12.5
13,2020-05-06 13:00,7.59,0.0,7.59,12.5
14,2020-05-06 14:00,6.321000000000001,0.0269999999999999,6.2940000000000005,12.5
15,2020-05-06 15:00,4.398,0.195,4.202999999999999,12.5
16,2020-05-06 16:00,2.223,0.5640000000000001,1.6589999999999998,12.5
17,2020-05-06 17:00,0.501,0.369,0.132,12.5
18,2020-05-06 18:00,0.288,0.5676000000000001,0.0,12.5
19,2020-05-06 19:00,0.105,0.5478000000000001,0.0,12.5
20,2020-05-06 20:00,0.0,2.8842000000000003,0.0,12.5
21,2020-05-06 21:00,0.012,1.848,0.0,12.5
22,2020-05-06 22:00,0.015,0.927,0.0,12.5
23,2020-05-06 23:00,0.0,0.6519347999999999,0.0,12.5
0,2020-05-07 00:00,0.0,0.9525,0.0,12.5
1,2020-05-07 01:00,0.0,0.2979701999999999,0.0,12.5
2,2020-05-07 02:00,0.0,0.4839516,0.0,12.5
3,2020-05-07 03:00,0.0,0.2279999999999999,0.0,12.5
4,2020-05-07 04:00,0.009,0.2279999999999999,0.0,12.5
5,2020-05-07 05:00,0.342,0.282,0.06000000000000005,12.5
6,2020-05-07 06:00,1.242,0.615,0.627,12.5
7,2020-05-07 07:00,3.756,0.489,3.267,12.5
8,2020-05-07 08:00,5.418,0.177,5.2410000000000005,12.5
9,2020-05-07 09:00,6.8580000000000005,0.4379999999999999,6.420000000000001,12.5
10,2020-05-07 10:00,7.565999999999999,0.753,6.812999999999999,12.5
11,2020-05-07 11:00,8.223,0.489,7.734000000000001,12.5
12,2020-05-07 12:00,8.082,0.0,8.082,12.5
13,2020-05-07 13:00,7.478999999999999,0.075,7.403999999999999,12.5
14,2020-05-07 14:00,6.144,0.0269999999999999,6.117,12.5
15,2020-05-07 15:00,4.428,0.4439999999999999,3.984,12.5
16,2020-05-07 16:00,2.226,0.177,2.049,12.5
17,2020-05-07 17:00,0.51,0.2339999999999999,0.27600000000000013,12.5
18,2020-05-07 18:00,0.273,1.6632000000000002,0.0,12.5
19,2020-05-07 19:00,0.123,1.3728,0.0,12.5
20,2020-05-07 20:00,0.003,2.6268,0.0,12.5
21,2020-05-07 21:00,0.012,1.7879999999999998,0.0,12.5
22,2020-05-07 22:00,0.021,2.0250000000000004,0.0,12.5
23,2020-05-07 23:00,0.0,1.7018297999999998,0.0,12.5
0,2020-05-08 00:00,0.0,0.1839816,0.0,12.5
1,2020-05-08 01:00,0.0,0.1639835999999999,0.0,12.5
2,2020-05-08 02:00,0.0,0.1519847999999999,0.0,12.5
3,2020-05-08 03:00,0.0,0.48,0.0,12.5
4,2020-05-08 04:00,0.015,0.246,0.0,12.5
5,2020-05-08 05:00,0.387,0.405,0.0,12.5
6,2020-05-08 06:00,1.146,1.452,0.0,12.5
7,2020-05-08 07:00,3.642,2.142,1.5,12.5
8,2020-05-08 08:00,5.493,0.0269999999999999,5.466,12.5
9,2020-05-08 09:00,6.933,0.012,6.921,12.5
10,2020-05-08 10:00,7.601999999999999,0.153,7.449,12.5
11,2020-05-08 11:00,8.358,0.126,8.232000000000001,12.5
12,2020-05-08 12:00,8.235,0.0,8.235,12.5
13,2020-05-08 13:00,7.478999999999999,0.0,7.478999999999999,12.5
14,2020-05-08 14:00,6.026999999999999,1.215,4.811999999999999,12.5
15,2020-05-08 15:00,4.176,0.33,3.846,12.5
16,2020-05-08 16:00,2.085,0.165,1.92,12.5
17,2020-05-08 17:00,0.768,0.504,0.264,12.5
18,2020-05-08 18:00,0.4499999999999999,2.4948,0.0,12.5
19,2020-05-08 19:00,0.1139999999999999,1.3266,0.0,12.5
20,2020-05-08 20:00,0.033,1.5906,0.0,12.5
21,2020-05-08 21:00,0.003,1.6919999999999995,0.0,12.5
22,2020-05-08 22:00,0.018,1.839,0.0,12.5
23,2020-05-08 23:00,0.0,0.7539246,0.0,12.5
0,2020-05-09 00:00,0.0,0.5619438,0.0,12.5
1,2020-05-09 01:00,0.0,0.3159684,0.0,12.5
2,2020-05-09 02:00,0.0,0.139986,0.0,12.5
3,2020-05-09 03:00,0.0,0.192,0.0,12.5
4,2020-05-09 04:00,0.009,0.615,0.0,12.5
5,2020-05-09 05:00,0.381,0.366,0.015000000000000013,12.5
6,2020-05-09 06:00,1.584,0.339,1.245,12.5
7,2020-05-09 07:00,3.864,0.5820000000000001,3.282,12.5
8,2020-05-09 08:00,5.64,3.114,2.526,12.5
9,2020-05-09 09:00,7.026,0.0,7.026,12.5
10,2020-05-09 10:00,4.338,0.09,4.248,12.5
11,2020-05-09 11:00,9.414,0.144,9.27,12.5
12,2020-05-09 12:00,6.831,0.267,6.564,12.5
13,2020-05-09 13:00,8.073,0.2249999999999999,7.848000000000001,12.5
14,2020-05-09 14:00,6.252000000000001,0.135,6.117000000000001,12.5
15,2020-05-09 15:00,3.534,0.18,3.3539999999999996,12.5
16,2020-05-09 16:00,2.769,0.4529999999999999,2.3160000000000003,12.5
17,2020-05-09 17:00,0.8459999999999999,0.708,0.1379999999999999,12.5
18,2020-05-09 18:00,0.603,1.0098,0.0,12.5
19,2020-05-09 19:00,0.156,2.8380000000000005,0.0,12.5
20,2020-05-09 20:00,0.039,2.5080000000000005,0.0,12.5
21,2020-05-09 21:00,0.015,9.633,0.0,12.5
22,2020-05-09 22:00,0.024,26.085,0.0,12.5
23,2020-05-09 23:00,0.0,0.7959204,0.0,12.5
0,2020-05-10 00:00,0.0,1.6338365999999998,0.0,12.5
1,2020-05-10 01:00,0.0,0.8939105999999999,0.0,12.5
2,2020-05-10 02:00,0.0,0.1439855999999999,0.0,12.5
3,2020-05-10 03:00,0.0,0.2159999999999999,0.0,12.5
4,2020-05-10 04:00,0.0,0.48,0.0,12.5
5,2020-05-10 05:00,0.105,0.399,0.0,12.5
6,2020-05-10 06:00,0.312,0.666,0.0,12.5
7,2020-05-10 07:00,1.317,2.457,0.0,12.5
8,2020-05-10 08:00,4.8420000000000005,0.024,4.8180000000000005,12.5
9,2020-05-10 09:00,3.144,0.135,3.0090000000000003,12.5
10,2020-05-10 10:00,3.177,0.384,2.793,12.5
11,2020-05-10 11:00,10.998,0.0,10.998,12.5
12,2020-05-10 12:00,2.052,0.393,1.659,12.5
13,2020-05-10 13:00,3.63,0.246,3.384,12.5
14,2020-05-10 14:00,6.558,0.495,6.063,12.5
15,2020-05-10 15:00,2.265,0.5640000000000001,1.701,12.5
16,2020-05-10 16:00,2.7750000000000004,0.129,2.6460000000000004,12.5
17,2020-05-10 17:00,1.1880000000000002,0.933,0.2550000000000001,12.5
18,2020-05-10 18:00,0.786,2.0592,0.0,12.5
19,2020-05-10 19:00,0.1169999999999999,5.002800000000001,0.0,12.5
20,2020-05-10 20:00,0.024,19.965,0.0,12.5
21,2020-05-10 21:00,0.012,1.434,0.0,12.5
22,2020-05-10 22:00,0.003,1.629,0.0,12.5
23,2020-05-10 23:00,0.0,1.3858613999999998,0.0,12.5
0,2020-05-11 00:00,0.0,1.1038896,0.0,12.5
1,2020-05-11 01:00,0.0,0.2939705999999999,0.0,12.5
2,2020-05-11 02:00,0.0,0.2999699999999999,0.0,12.5
3,2020-05-11 03:00,0.0,0.183,0.0,12.5
4,2020-05-11 04:00,0.0,0.2189999999999999,0.0,12.5
5,2020-05-11 05:00,0.504,0.366,0.138,12.5
6,2020-05-11 06:00,0.975,0.351,0.624,12.5
7,2020-05-11 07:00,3.969,1.041,2.928,12.5
8,2020-05-11 08:00,5.745,0.2279999999999999,5.517,12.5
9,2020-05-11 09:00,7.149,0.0,7.149,12.5
10,2020-05-11 10:00,8.214,0.105,8.109,12.5
11,2020-05-11 11:00,9.096,0.126,8.97,12.5
12,2020-05-11 12:00,9.21,0.1169999999999999,9.093000000000002,12.5
13,2020-05-11 13:00,8.112,0.153,7.9590000000000005,12.5
14,2020-05-11 14:00,5.088,0.168,4.92,12.5
15,2020-05-11 15:00,3.114,0.2219999999999999,2.892,12.5
16,2020-05-11 16:00,2.715,0.507,2.2079999999999997,12.5
17,2020-05-11 17:00,1.443,0.4619999999999999,0.9810000000000001,12.5
18,2020-05-11 18:00,0.771,18.381000000000004,0.0,12.5
19,2020-05-11 19:00,0.147,2.046,0.0,12.5
20,2020-05-11 20:00,0.021,1.4520000000000002,0.0,12.5
21,2020-05-11 21:00,0.003,1.233,0.0,12.5
22,2020-05-11 22:00,0.03,2.418,0.0,12.5
23,2020-05-11 23:00,0.0,1.8255,0.0,12.5
0,2020-05-12 00:00,0.0,0.7039296,0.0,12.5
1,2020-05-12 01:00,0.0,0.3739625999999999,0.0,12.5
2,2020-05-12 02:00,0.0,0.139986,0.0,12.5
3,2020-05-12 03:00,0.0,0.204,0.0,12.5
4,2020-05-12 04:00,0.012,0.51,0.0,12.5
5,2020-05-12 05:00,0.2279999999999999,0.267,0.0,12.5
6,2020-05-12 06:00,1.548,0.2249999999999999,1.3230000000000002,12.5
7,2020-05-12 07:00,1.893,0.201,1.692,12.5
8,2020-05-12 08:00,2.127,2.805,0.0,12.5
9,2020-05-12 09:00,6.972,2.142,4.83,12.5
10,2020-05-12 10:00,5.232,1.809,3.423,12.5
11,2020-05-12 11:00,3.3000000000000003,0.294,3.0060000000000002,12.5
12,2020-05-12 12:00,0.747,0.72,0.027000000000000024,12.5
13,2020-05-12 13:00,1.662,0.747,0.9149999999999999,12.5
14,2020-05-12 14:00,1.533,0.507,1.0259999999999998,12.5
15,2020-05-12 15:00,1.755,0.861,0.8939999999999999,12.5
16,2020-05-12 16:00,1.494,1.023,0.4710000000000001,12.5
17,2020-05-12 17:00,1.11,1.02,0.09000000000000008,12.5
18,2020-05-12 18:00,0.09,2.0922000000000005,0.0,12.5
19,2020-05-12 19:00,0.126,2.3298,0.0,12.5
20,2020-05-12 20:00,0.012,3.1614,0.0,12.5
21,2020-05-12 21:00,0.009,1.167,0.0,12.5
22,2020-05-12 22:00,0.012,5.946,0.0,12.5
23,2020-05-12 23:00,0.0,1.9438056,0.0,12.5
0,2020-05-13 00:00,0.0,0.9859014,0.0,12.5
1,2020-05-13 01:00,0.0,0.139986,0.0,12.5
2,2020-05-13 02:00,0.0,0.3039695999999999,0.0,12.5
3,2020-05-13 03:00,0.0,0.192,0.0,12.5
4,2020-05-13 04:00,0.003,0.339,0.0,12.5
5,2020-05-13 05:00,0.018,0.36,0.0,12.5
6,2020-05-13 06:00,0.483,0.348,0.135,12.5
7,2020-05-13 07:00,0.8430000000000001,1.128,0.0,12.5
8,2020-05-13 08:00,2.073,1.521,0.552,12.5
9,2020-05-13 09:00,2.121,1.356,0.7649999999999999,12.5
10,2020-05-13 10:00,3.3600000000000003,0.8310000000000001,2.5290000000000004,12.5
11,2020-05-13 11:00,8.196000000000002,0.507,7.689000000000002,12.5
12,2020-05-13 12:00,3.0329999999999995,5.838,0.0,12.5
13,2020-05-13 13:00,6.717,1.023,5.694,12.5
14,2020-05-13 14:00,4.977,0.624,4.353000000000001,12.5
15,2020-05-13 15:00,3.789,0.6000000000000001,3.189,12.5
16,2020-05-13 16:00,2.511,0.156,2.355,12.5
17,2020-05-13 17:00,1.365,0.324,1.041,12.5
18,2020-05-13 18:00,0.4679999999999999,0.7656000000000002,0.0,12.5
19,2020-05-13 19:00,0.348,2.706,0.0,12.5
20,2020-05-13 20:00,0.012,2.2968,0.0,12.5
21,2020-05-13 21:00,0.0,1.041,0.0,12.5
22,2020-05-13 22:00,0.021,1.497,0.0,12.5
23,2020-05-13 23:00,0.0,0.7619237999999999,0.0,12.5
0,2020-05-14 00:00,0.0,0.989901,0.0,12.5
1,2020-05-14 01:00,0.0,1.0558944,0.0,12.5
2,2020-05-14 02:00,0.0,0.3059693999999999,0.0,12.5
3,2020-05-14 03:00,0.0,0.327,0.0,12.5
4,2020-05-14 04:00,0.015,0.354,0.0,12.5
5,2020-05-14 05:00,0.249,0.363,0.0,12.5
6,2020-05-14 06:00,1.158,0.597,0.5609999999999999,12.5
7,2020-05-14 07:00,3.024,0.309,2.715,12.5
8,2020-05-14 08:00,5.772,0.138,5.634,12.5
9,2020-05-14 09:00,3.45,0.2189999999999999,3.2310000000000003,12.5
10,2020-05-14 10:00,4.332,0.5700000000000001,3.7619999999999996,12.5
11,2020-05-14 11:00,4.764,0.279,4.485,12.5
12,2020-05-14 12:00,1.929,0.381,1.548,12.5
13,2020-05-14 13:00,5.031000000000001,0.51,4.521000000000001,12.5
14,2020-05-14 14:00,6.486,0.123,6.3629999999999995,12.5
15,2020-05-14 15:00,4.359,0.324,4.035,12.5
16,2020-05-14 16:00,2.379,0.285,2.094,12.5
17,2020-05-14 17:00,1.197,0.558,0.639,12.5
18,2020-05-14 18:00,0.504,12.804000000000002,0.0,12.5
19,2020-05-14 19:00,0.159,2.3496,0.0,12.5
20,2020-05-14 20:00,0.015,3.6234000000000006,0.0,12.5
21,2020-05-14 21:00,0.012,25.02,0.0,12.5
22,2020-05-14 22:00,0.012,1.089,0.0,12.5
23,2020-05-14 23:00,0.0,0.5579442,0.0,12.5
0,2020-05-15 00:00,0.0,0.963,0.0,12.5
1,2020-05-15 01:00,0.0,1.0718928,0.0,12.5
2,2020-05-15 02:00,0.0,0.3019697999999999,0.0,12.5
3,2020-05-15 03:00,0.0,0.195,0.0,12.5
4,2020-05-15 04:00,0.009,0.2189999999999999,0.0,12.5
5,2020-05-15 05:00,0.4319999999999999,0.252,0.17999999999999988,12.5
6,2020-05-15 06:00,1.032,0.513,0.519,12.5
7,2020-05-15 07:00,3.849,0.402,3.447,12.5
8,2020-05-15 08:00,5.6850000000000005,0.2189999999999999,5.466,12.5
9,2020-05-15 09:00,7.142999999999999,0.048,7.094999999999999,12.5
10,2020-05-15 10:00,7.842,0.0,7.842,12.5
11,2020-05-15 11:00,8.469,0.129,8.34,12.5
12,2020-05-15 12:00,7.949999999999999,0.0,7.949999999999999,12.5
13,2020-05-15 13:00,7.422000000000001,0.024,7.398000000000001,12.5
14,2020-05-15 14:00,6.345000000000001,0.387,5.958,12.5
15,2020-05-15 15:00,4.584,0.384,4.199999999999999,12.5
16,2020-05-15 16:00,2.382,8.283000000000001,0.0,12.5
17,2020-05-15 17:00,0.648,0.903,0.0,12.5
18,2020-05-15 18:00,0.357,2.5608000000000004,0.0,12.5
19,2020-05-15 19:00,0.168,1.4388,0.0,12.5
20,2020-05-15 20:00,0.039,2.9436000000000004,0.0,12.5
21,2020-05-15 21:00,0.0269999999999999,1.65,0.0,12.5
22,2020-05-15 22:00,0.006,2.055,0.0,12.5
23,2020-05-15 23:00,0.0,0.679932,0.0,12.5
0,2020-05-16 00:00,0.0,0.2419758,0.0,12.5
1,2020-05-16 01:00,0.0,0.3719628,0.0,12.5
2,2020-05-16 02:00,0.0,0.1319868,0.0,12.5
3,2020-05-16 03:00,0.0,0.2339999999999999,0.0,12.5
4,2020-05-16 04:00,0.0,0.4679999999999999,0.0,12.5
5,2020-05-16 05:00,0.408,0.42,0.0,12.5
6,2020-05-16 06:00,0.798,0.312,0.48600000000000004,12.5
7,2020-05-16 07:00,0.6060000000000001,1.803,0.0,12.5
8,2020-05-16 08:00,1.626,1.95,0.0,12.5
9,2020-05-16 09:00,4.017,1.755,2.2620000000000005,12.5
10,2020-05-16 10:00,6.222,0.318,5.904000000000001,12.5
11,2020-05-16 11:00,5.034,0.324,4.71,12.5
12,2020-05-16 12:00,5.166,0.333,4.833,12.5
13,2020-05-16 13:00,1.887,0.2279999999999999,1.659,12.5
14,2020-05-16 14:00,1.509,0.4379999999999999,1.071,12.5
15,2020-05-16 15:00,1.305,24.954,0.0,12.5
16,2020-05-16 16:00,2.883,0.249,2.634,12.5
17,2020-05-16 17:00,1.422,0.2219999999999999,1.2,12.5
18,2020-05-16 18:00,0.642,1.1880000000000002,0.0,12.5
19,2020-05-16 19:00,0.288,1.3200000000000005,0.0,12.5
20,2020-05-16 20:00,0.036,2.6532,0.0,12.5
21,2020-05-16 21:00,0.012,1.836,0.0,12.5
22,2020-05-16 22:00,0.006,1.884,0.0,12.5
23,2020-05-16 23:00,0.0,0.8419157999999999,0.0,12.5
0,2020-05-17 00:00,0.0,1.0818918000000002,0.0,12.5
1,2020-05-17 01:00,0.0,0.2259774,0.0,12.5
2,2020-05-17 02:00,0.0,0.2079792,0.0,12.5
3,2020-05-17 03:00,0.0,0.4499999999999999,0.0,12.5
4,2020-05-17 04:00,0.015,0.2339999999999999,0.0,12.5
5,2020-05-17 05:00,0.306,0.24,0.066,12.5
6,2020-05-17 06:00,1.404,0.504,0.8999999999999999,12.5
7,2020-05-17 07:00,3.939,0.6990000000000001,3.24,12.5
8,2020-05-17 08:00,7.209,0.639,6.569999999999999,12.5
9,2020-05-17 09:00,7.512,0.207,7.305,12.5
10,2020-05-17 10:00,8.303999999999998,0.135,8.168999999999999,12.5
11,2020-05-17 11:00,9.102,0.063,9.039,12.5
12,2020-05-17 12:00,8.886000000000001,0.0,8.886000000000001,12.5
13,2020-05-17 13:00,7.773000000000001,0.033,7.74,12.5
14,2020-05-17 14:00,6.486,0.201,6.285,12.5
15,2020-05-17 15:00,4.670999999999999,0.081,4.589999999999999,12.5
16,2020-05-17 16:00,2.442,0.177,2.265,12.5
17,2020-05-17 17:00,0.675,1.101,0.0,12.5
18,2020-05-17 18:00,0.354,1.2606,0.0,12.5
19,2020-05-17 19:00,0.192,1.089,0.0,12.5
20,2020-05-17 20:00,0.024,2.5476,0.0,12.5
21,2020-05-17 21:00,0.015,1.473,0.0,12.5
